filmtv_id,title,year,genre,duration,country,directors,actors,avg_vote,critics_vote,public_vote,total_votes,description,notes,humor,rhythm,effort,tension,erotism
194453,Clouds,2020,Drama,90,United States,Justin Baldoni,"Fin Argus, Sabrina Carpenter, Madison Iseman, Neve Campbell, Tom Everett Scott, Lil Rel Howery, Dylan Everett, Vivien Endicott Douglas, Summer H. Howell, Mylène Dinh-Robic",7.3,7.0,8.0,3,"Seventeen-year-old Zach, gifted with musical talent, lives with a rare form of bone cancer. In his last year of high school, in the short time he still has to live, he will try to pursue his dreams by becoming an example for all those around him.",,0,0,0,0,0
195074,"By the Way, Woody Allen Is Innocent",2020,Documentary,155,United States,Rick Worley,"Rick Worley, Woody Allen, Soon-Yi, Mia Farrow",7.0,6.0,8.0,3,"Fact-checking, sentences, statements by those directly involved: in two and a half hours of documentary cartoonist Rick Worley explains why Woody Allen is innocent and any accusation of harassment against him is a slander.",,0,0,0,0,0
195090,Alida,2020,Documentary,104,Italy,Mimmo Verdesca,"Giovanna Mezzogiorno, Pierpaolo De Mejo, Piero Tosi, Vanessa Redgrave, Charlotte Rampling, Bernardo Bertolucci, Margarethe Von Trotta, Thierry Fremaux, Dario Argento, Roberto Benigni, Marco Tullio Giordana",7.4,7.0,8.0,10,"Mimmo Verdesca tells the story of the legendary Alida Valli for the first time, through the unpublished words of her private writings, enriching it with precious archive materials and exclusive testimonies. The documentary shows a complete picture of the life of a young and beautiful girl from Pula who quickly became one of the most famous and beloved actresses in the history of cinema.",,0,0,0,0,0
195493,Revoltin Rhymes,2016,Animation,60,Great Britain,"Jan Lachauer, Jakob Schuh, Bin-Han To",,7.8,8.0,8.0,3,"Two different stories taken from the book perverse verses by Roald Dahl illustrated by Quentin Blake present famous characters of traditional fairy tales (Red Riding Hood, Snow White and the Seven Dwarfs, Jack and the Magic Bean, Cinderella and the three pigs) struggling with twists Unexpected, who overturn their stories to create new ones. Will Snow White be more smart than her stepmother? Will the brick house be resistant enough to protect the pigs? Will Jack be able to find his treasure? Who will marry Cinderella?",,0,0,0,0,0
195655,Câmp de maci,2020,Drama,81,Romania,Eugen Jebeleanu,"Conrad Mericoffer, Alexandru Potocean, Radouan Leflahi, Cendana Trifan, Ionut Niculae, Alex Calin, Rolando Matsangos, George Pistereanu, Florin Caracala, Ela Ionescu",7.8,7.5,8.0,8,"Cristi is a respected police officer whose unit was called upon to restore order after the outbreak of an uprising caused by protests against another LGBT-themed film. Everything around him begins to fall apart after he is unexpectedly recognized by an ex-boyfriend. From then on, it is impossible to determine who his friends are and who his enemies are.",,0,0,0,0,0
195767,Strah,2020,Romantic,100,Bulgaria,Ivaylo Hristov,"Svetlana Yancheva, Michael Flemming, Ivan Savov, Stoyan Bochev, Krassimir Dokov, Miroslava Gogovska, Kristina Yaneva",7.3,6.0,9.0,3,"Svetla is a recently unemployed teacher living in a border town. While hunting hares in the forest, he comes across an African. Respectful as she is of the laws, she takes the illegal immigrant to the border guard station but is told that she has to manage alone, since there is no longer a place to put the many refugees who are caught every day. Overcoming all fear, Svetla decides to welcome him into the house. His presence, however, scares the locals: he is still a black man on the loose.",,0,0,0,0,0
196130,Zappa,2020,Documentary,129,United States,Alex Winter,"Frank Zappa, Steve Vai, Pamela Des Barres, Gail Zappa, Ian Underwood, Ruth Underwood, Mike Keneally, Ray White, David Harrington, Bunk Gardner",8.1,8.33,8.0,9,"Director Alex Winter and his team of collaborators pay tribute to Frank Zappa, brilliant and nonconformist, obtaining mostly unpublished material from over a thousand hours of footage kept in the musician's personal archive. The result is a vast and intimate portrait of an extraordinary artist who was also fully involved in the turbulent politics of his day.",,0,0,0,0,0
196941,The Name Engraved in Your Heart,2020,Drama,118,China,Kuang-Hui Liu,"Jean-François Blanchard, Akira Chen, Edward Chen, David Hao-Chi Chiu, Leon Dai, Fabio Grangeon, Honduras, Mountain Kao, Lenny Li, Hui-Min Lin",7.3,7.0,8.0,6,"Martial law ended in Taiwan in 1988 when two students, A-han and Birdy, have a clandestine homosexual relationship after meeting in the school band led by a Canadian priest named Oliver. In the homophobic climate in which they live there will be family pressures and social prejudices to face.",,0,0,0,0,0
197730,Picture Perfect Royal Christmas,2020,Romantic,90,"France, Bulgaria",Todor Chapkanov,"Roxanne McKee, David Witts, Sophie Ward, Sophie Vavasseur, James Weber Brown, Manal El-Feitury, Austin Gullett, Yana Marinova, Atanas Srebrev",7.7,,8.0,3,"Amanda is the assistant of a famous photographer. When the head of her receives an invitation to photograph the Christmas celebrations in the Kingdom of Pantrea, Amanda takes her place by pretending to be. Although Amanda is not of blue blood, Prince Leopold will soon fall in love with all the consequences of the case.",,0,0,0,0,0
197767,Billie Eilish: The World' a Little Blurry,2021,Documentary,140,United States,R.J. Cutler,Billie Eilish,5.9,4.0,8.0,6,"The documentary traces the true story of singer-songwriter Billie Eilish's formation and her rise to global success. Director R.J. Cutler offers an intimate insight into the life of Eilish, an extraordinary teenager who at just 17 divides her time between tour, stage and family, while she is busy writing, recording and releasing her debut album.",,0,0,0,0,0
198056,Jockey,2021,Drama,94,United States,Clint Bentley,"Clifton Collins jr., Molly Parker, Moises Arias",7.8,8.0,8.0,3,"A jockey no longer at a young age is determined to win a last championship. Him's dream, however, gets complicated when he shows up a debutant young man who claims to be the son of him.",,0,0,0,0,0
198148,Death Row - James Barnes,2012,Documentary,50,United States,Werner Herzog,"Werner Herzog, James Barnes, Tod Goodyear",8.3,6.5,10.0,3,"Herzog meets James Barnes, detained in the arm of the death of a Florida penitentiary for double murder. Even in such a tragic and interview situation with a person capable of such fierce acts, the German director tries to throw a human look at the story.",,0,0,0,0,0
198268,Death Row - Hank Skinner,2012,Documentary,50,United States,Werner Herzog,"Werner Herzog, Hank Skinner",8.3,6.5,10.0,3,"Hank Skinner was sentenced to death for the murder of his wife and their two delayed children. For 17 years he has been locked up in his death arm and already once, in 2010, he was suspended only twenty minutes from his mass. In fact, his process was reopened and is still in 2012, when he meets Werner Herzog.",,0,0,0,0,0
198571,Hive,2021,Drama,84,"Kosovo, Switzerland, Albania, Macedonia",Blerta Basholli,"Yllka Gashi, Çun Lajçi, Aurita Agushi, Kumrije Hoxha, Adriana Matoshi, Molike Maxhuni, Blerta Ismaili, Kaona Sylejmani, Mal Noah Safqiu, Xhejlane Terbunja",7.5,7.0,8.0,7,"Fahrije's husband disappeared during the war in Kosovo. The woman was forced to get busy and set up a small business to provide for her children. As he fights against a patriarchal society that does not support it in anything, he will find himself having to face a crucial decision: wait for the return of the husband or persevere on the new path taken.",,0,0,0,0,0
198640,"Summer of Soul (...Or, When the Revolution Could Not Be Televised)",2021,Documentary,117,United States,Questlove,"Stevie Wonder, B.B. King, Nina Simone, Abbey Lincoln, Mahalia Jackson, Moms Mabley, Jesse Jackson, Mavis Staples, David Ruffin, Cal Tjader",7.5,,8.0,4,"During the same summer as Woodstock, over 300,000 people participated in the Harlem Cultural Festival, celebrating African American music and culture and promoting the pride and unity of blacks. The images shot then were found in a basement, where they remained invisible and hidden for over 50 years.",,0,0,0,0,0
198837,Ennio,2021,Documentary,150,Italy,Giuseppe Tornatore,"Ennio Morricone, Quentin Tarantino, Clint Eastwood, Oliver Stone, Hans Zimmer, John Williams, Kar-Wai Wong, Barry Levinson, Dario Argento, Bernardo Bertolucci",8.4,8.18,9.0,115,"Giuseppe Tornatore, Oscar -winning director, pays homage to his friend and collaborator Ennio Morricone, retracing the life and works of the legendary composer. The interviews with renowned directors and musicians, the recordings of some acclaimed world tour of the Maestro, the clips taken from some iconic films set to music by Morricone and the exclusive films of the scenes and places that have defined his life, help him.",,0,1,1,0,0
198955,Death Row - Joseph Garcia and George Rivas,2012,Documentary,50,United States,Werner Herzog,"Werner Herzog, Joseph C. Garcia, George Angel Rivas Jr.",8.3,6.5,10.0,3,Werner Herzog goes to the arm of the death of a Texan prison to meet two members of the so -called Texas Seven: seven evaded who stained the crime of a policeman before being captured and sentenced to death again.,,0,0,0,0,0
198967,Death Row - Linda Carty,2012,Documentary,50,United States,Werner Herzog,"Werner Herzog, Linda Carty, Raymundo Cabrera, Michael Goldberg, Jovelle Joubert, Christopher Robinson, Connie Spence",8.3,6.5,10.0,3,"Herzog visits the arm of death Linda Carty, condemned to the capital penalty for killing a neighbor, Joana Rodrigues, for the sole purpose of stealing her newborn son. Linda had recently aborted and could not bear Joana's motherhood.",,0,0,0,0,0
198971,Audrey,2020,Documentary,100,United States,Helena Coan,"Audrey Hepburn, Robin Ager, Michael Avedon, Emma Hepburn Ferrer, Sean Hepburn Ferrer, Alessandra Ferri, Francesca Hayward, Clare Waight Keller, Keira Moore, Mita Ungaro",7.0,4.0,10.0,3,"Director Helena Coan retraces the life and career of an icon: actress Audrey Hepburn. Oscar winner at 24, Hepburn became one of the symbols of the golden age of Hollywood thanks to her beauty and style, still continuing to be a model and inspiration today. But who was the real Audrey? Malnourished as a child, abandoned by her father and raised in Nazi-occupied Holland, she carried her trauma with her and was forced to give up her dream of becoming a dancer. Over time, however, she managed to find peace thanks to her role as ambassador for Unicef.",,0,0,0,0,0
198974,The Most Beautiful Boy in the World,2021,Documentary,93,Sweden,"Kristina Lindström, Kristian Petri","Björn Andresen, Annike Andrésen, Silva Filmer, Riyoko Ikeda, Margareta Krantz, Ann Lagerström, Johanna Lidén, Robine Román, Masatoshi Sakai, Miriam Sambol",6.3,5.0,8.0,3,"The life of the Swedish actor and musician Björn Andrésen has changed forever at the age of 15, when he played Tadzio, the object of the obsession of Dirk Bogarde in death in Venice, by Luchino Visconti. The role led the director to call him ""the most beautiful boy in the world"".",,0,0,0,0,0
199194,Në kërkim të Venerës,2021,Drama,111,"Macedonia, Kosovo",Norika Sefa,"Rozafa Celaj, Erjona Kakeli, Kosovare Krasniqi, Basri Lushtaku",6.0,4.0,8.0,3,"The calm and taciturn Venra lives in a small village in Kosovo. Three different generations live in its modest home and has almost no privacy. It is not better away from home: the village is small and there is always a relative or a neighbor to keep an eye on it. However, everything changes when he makes friends with Dorina, a rebel who already has a boyfriend. The two girls begin to go out and have fun together and have only one certainty: they don't want to end like their mothers.",,0,0,0,0,0
199263,Snowkissed,2021,Romantic,84,United States,Jeff Beesley,"Chris McNally, Jen Lilley, Amy Groening, Rodrigo Beilfuss, Jay Koensgen, Chelsey Mark, Kevin McIntyre",7.7,,8.0,3,"Kate has the opportunity to complete an important interview but to do so he must go to Canada. New York used to living with all her comforts, Kate almost never moves from her area and is therefore called to win every fear to go to Lake Louise. Here, he meets Noah, the owner of the B&B in which he found hospitality. After the initial clash, the two will end up finding themselves closer than ever.",,0,0,0,0,0
199795,"Ras vkhedavt, rodesac cas vukurebt?",2021,Comedy,150,"Germany, Georgia",Aleksandre Koberidze,"Giorgi Bochorishvili, Ani Karseladze, Oliko Barbakadze, Giorgi Ambroladze, Irina Chelidze, Vakhtang Fanchulidze",7.0,6.38,8.0,22,"Between Lisa and Giorgi it is love at first sight when by chance they meet in a road in the Georgian city of Kutaisi. Love is so strong that the two even forget to ask themselves what they are called. They decide to meet again the next day, but they don't know that someone will launch an evil spell on them.",,0,0,0,0,0
199803,Limbo,2021,Drama,118,"Hong Kong, China",Soi Cheang,"Hanna Chan, Hiroyuki Ikeuchi, Ka Tung Lam, Mason Lee, Fish Liew, Yase Liu, Kumer So, Sammy Sum",7.8,7.25,8.0,7,"A serial killer moves undisturbed through the streets of Hong Kong. Under pressure, the police call the veteran Detective Jin in service and assigns the case to be resolved in pairs with the new Kai. However, Jin's past is back to tormenting him when he meets Tao, the girl who killed him wife and son in an accident. To redeem himself, Tao is volunteer to work on the case but Jin cannot control the hatred that feeds towards the one who has destroyed his life forever.",,0,0,0,0,0
199806,Azor,2021,Drama,100,"Argentina, Switzerland, France",Andreas Fontana,"Fabrizio Rongione, Stéphanie Cléau, Elli Medeiros, Alexandre Trocki, Gilles Privat, Juan Pablo Geretto, Carmen Iriondo, Yvain Juillard, Pablo Torre Nilson, Juan Trench",7.1,6.71,8.0,17,"Yvan De Wiel, Ginevrino private banker, goes to Argentina in full dictatorship to replace his partner, the subject of worrying rumors about his mysterious disappearance. Among welcoming salons, swimming pools and gardens, a duel at a distance between two bankers takes place which, despite their different methods, are accomplices of a discreet but ruthless form of colonization.",,0,0,0,0,0
199823,Kelti,2021,Drama,106,Serbia,Milica Tomovic,"Dubravka Kovjanic, Stefan Trifunovic, Nikola Rakocevic, Slaven Doslo, Jovana Gavrilovic, Milica Grujicic, Olga Odanovic, Nada Sargin, Jelena Djokic, Jovan Belobrkovic",7.3,5.5,9.0,3,"In Belgrade, in 1993, the repressed tension for the uncertain times that are lived melted during a birthday party for children. While the little ones celebrate in the living room clothes from Ninja turtles, adults discuss, flirt, smoke and drink in the kitchen.",,0,0,0,0,0
199832,Die Welt wird eine andere sein,2021,Drama,118,"Germany, France",Anne Zohra Berrached,"Canan Kir, Roger Azar, Ceci Chuh, Darina Al Joundi, Aziz Dyab, Özay Fecht, Meral Perin, Jana Julia Roth, Hans Jürgen Alf, Marlene Fahnster",7.5,7.5,8.0,4,"Asli and Saeed fall in love in the mid -nineties. Although Asli's mother is contrary to their relationship, the two secretly marry. It does not spend much time before Saeed disappears by changing the life of Asli even before the whole world is shaken.",,0,0,0,0,0
200263,Fendas,2019,Drama,80,"Brazil, France",Carlos Segundo,"Roberta Rangel, Juliana Nazar, Ruston Liberato, Ernesto Guerra, Henrique Fontes, Vivian Moura, Tiquinha Rodrigues, Robson Medeiros, Pedro Fiuza, Julio Schwantz",7.8,8.0,8.0,3,"Catarina is a researcher in quantum physics: she studies the sound spaces hidden in the variations of light. Immersing herself in the images she distorts, Catarina discovers a new form of the sound spectrum that seems to open an access to another temporality.",,0,0,0,0,0
200634,Fulci Talks,2020,Documentary,80,Italy,Antonietta De Lillo,"Lucio Fulci, Marcello Garofalo, Antonietta De Lillo",7.0,6.0,8.0,4,"""If I remain in the memory of those who loved me and remind me, I live the same. This at least is my thesis"": this is how Lucio Fulci is told, crazy director, brilliant, cheerful and desperate, in front of the director Antonietta De Lillo and the Critic Marcello Garofalo in a conversation that, recorded 30 years earlier, miraculously returns to light.",,0,0,0,0,0
201609,Sincerely Louis CK,2020,Stand-up Comedy,61,United States,Louis C.K.,Louis C.K.,8.5,7.0,10.0,3,"Louis C.K. returns to the scene after two turbulent years and since the opening of this monologue he confesses that he cannot, much less want to avoid talking about the scandal that has overwhelmed him in recent times (the accusations of having masturbated in front of unwilling people). But in the course of the show the comedian ranges between various difficult themes such as death, homosexuality, the term 'retarded' and false pietism, and again the holocaust and the inevitable religion.",,0,0,0,0,0
202480,Seaspiracy,2021,Documentary,89,United States,Ali Tabrizi,"Ali Tabrizi, Richard O'Barry, Lucy Tabrizi, Lori Marino, Tamara Arenovich, Paul de Gelder, Callum Roberts, Gary Stokes, Peter Hammarstedt, Lamya Essemlali",7.0,5.75,8.0,9,"Documentary that investigates the significant impact of fishing on the environment, addressing thorny issues such as illegal fishing and the destruction of the ocean ecosystem.",,0,0,0,0,0
202508,Killers of the Flower Moon,2023,Drama,206,United States,Martin Scorsese,"Leonardo DiCaprio, Robert De Niro, Jesse Plemons, Pat Healy, Tantoo Cardinal, Louis Cancelmi, Tatanka Means, Lily Gladstone, Scott Shepherd, Sturgill Simpson",7.9,7.75,8.0,27,"1920s. Mollie Burkhart (Lily Gladstone) is an American native of the Osage tribe which, like all its people, becomes unexpectedly rich when it turns out that the land of Oklahoma apparently stony and not very promising on which the authorities had allowed the natives to settle, in reality hides large quantities of oil. But the Osages are still forced to be subject to a condition of special protection: to claim the income on their lands and spend it, they need a white co -owner. In addition, the members of the tribe are dying one after the other, killed by mysterious diseases. In the meantime, the greedy Ernest (Leonardo Di Caprio) has returned to Oklahoma after serving during the First World War and agrees to work in the vast estate of the rich uncle William (Robert De Niro), who encourages him to seduce and Marry Mollie and then be able to legally claim her land.",Adaptation of the homonymous report book published in 2017 by David Grann.,0,0,0,0,0
202751,I giorni bianchi,2021,Drama,107,Italy,"Davide Alfonsi, Denis Malagnino","Daniele Malagnino, Denis Malagnino, Simona Malagnino",7.8,,8.0,4,"Italy, March 2020. Prime Minister Conte announces the National Lockdown to arrest the exponential growth of the dead from Covid. However, quarantine promises to be a tragedy in the tragedy for a family: the wife wants desperately and impotently to become a mother; The woman's brother, a man sickly, lives in an endless football dream; And Franco seems to be the only one to remain anchored to reality.",,0,0,0,0,0
203082,Brighton 4th,2021,Comedy,90,"Russia, Gilbert and Ellice Islands",Levan Koguashvili,"Levan Tedaishvili, Giorgi Tabidze, Kakhi Kavsadze, Nadezhda Mikhalkova, Irakli Kavsadze, Tornike Bziava, Anastasia Romashko, Giorgi Kipshidze, Laura Rekhviashvili, Stefaniya Makarova",6.8,6.0,8.0,3,Kakhi is a Georgian wrestler. His existence of him will meet an unexpected surrender when he travels to Brooklyn with the aim of helping his son get rid of a game debt.,,0,0,0,0,0
203568,Agnès de ci de là Varda,2011,Documentary,236,France,Agnés Varda,"Agnés Varda, Anouk Aimée, Manoel de Oliveira, Michel Piccoli, Aleksandr Sokurov, Jean-Louis Trintignant, Carlos Reygadas, Chris Marker",7.5,7.0,8.0,3,"Agnès Varda travel diary in five episodes based on the material shot in over two years of travel and meetings with people from all over the world, especially figurative artists and his colleagues and friends of cinema.",,0,0,0,0,0
203935,The Velvet Underground,2021,Documentary,110,United States,Todd Haynes,"Lou Reed, John Cale, Maureen Tucker, Sterling Morrison",8.0,7.33,9.0,8,An analysis of the multiple converging factors that determined the establishment of one of the most influential bands of rock and roll: the Velvet underground.,,0,0,0,0,0
204271,Great Freedom,2021,Drama,117,Austria,Sebastian Meise,"Franz Rogowski, Georg Friedrich, Anton von Lucke, Thomas Prenn",7.7,7.0,8.0,6,"In post -war Germany, Hans is imprisoned over and over again to be homosexual. Due to the notorious paragraph 175, his desire for freedom is systematically annihilated. The only stable relationship of his life becomes the one with his longtime cell partner, Viktor, a condemned murderer. What begins in the sign of repulsion will lead to something called love.",,0,0,0,0,0
204273,Vortex,2021,Drama,142,"Argentina, Italy",Gaspar Noé,"Dario Argento, Francoise Lebrun, Alex Lutz",7.9,7.86,8.0,33,"An elderly couple lives in a Parisian apartment full of objects, memories, books. He is a cinema scholar who is writing a book on the relationship between dreams and films, she is a retired psychoanalyst, who begins to suffer the symptoms of Alzheimer's. Their very long relationship gradually disintegrates, as they try as far as they can support the son, who has problems with drug addiction.",,0,0,0,0,0
204275,"Mes frères, et moi",2021,Drama,108,France,Yohan Manca,"Maël Rouin Berrandou, Judith Chemla, Dali Benssalah, Sofian Khammes, Moncef Farfar, Luc Schwarz, Olivier Loustau, Olga Milshtein, Loretta Fajeau-Leffray",7.5,7.5,8.0,6,"Nour is 14 years old and lives in a popular neighborhood by the sea, where he is preparing to spend an summer marked by the misadventures of the older brothers, the mother's illness and socially useful works. While he has to repair a corridor of middle school, he knows Sarah, an opera singer who holds a summer course. The meeting will open new horizons.",,0,0,0,0,0
204287,Diarios De Otsoga,2021,Drama,101,Portugal,"Maureen Fazendeiro, Miguel Gomes","Crista Alfaiate, Carloto Cotta, João Nunes Monteiro",7.8,7.5,8.0,4,"Crista, Carloto and João build together an arious greenhouse for butterflies in the garden. The three share domestic everyday life, day after day. And they are not the only ones.",,0,0,0,0,0
204301,Amparo,2021,Drama,95,"Colombia, Qatar, Germany, Sweden",Simón Mesa Soto,"Sandra Melissa Torres, Diego Alejandro Tobûn, Luciana Gallego, John Jairo Montoya",7.0,6.0,8.0,3,"Colombia, 1998. Amparo, a single mother, struggle to save her teenage son who was recalled to arms and sent to a war area. Thus she finds herself at the center of a race against time in a society dominated by men, corruption and violence.",,0,0,0,0,0
204341,A Night Of Knowing Nothing,2021,Sperimental,90,India,Payal Kapadia,Bhumisuta Das,6.8,6.0,8.0,3,"L is an Indian cinema student. She had fallen in love with K and had decided to be together. K, however, was forced to return to his Christmas village and the two had to separate. Since then, the writes of the letters to K, thanks to which it is possible to take a look at his daily life and on that of his friends, young Indians struggling with memories, dreams and fears.",,0,0,0,0,0
204723,Marx può aspettare,2021,Documentary,100,Italy,Marco Bellocchio,,7.6,7.58,8.0,45,"The director Marco Bellocchio tells of the death of Camillo, his twin, which took place on December 27, 1968. The totally autobiographical story ends up being universal for at least two reasons: the first is a reflection on the pain of the survivors but above all on the desire to hide the truth to his mother, convinced that otherwise he would not have endured the tragedy. And therefore the theater in the tragedy; the second reason is that Camillo's death falls in a ""revolutionary"" year, 1968: the year of protest, of sexual freedom, of French May, of the invasion of Czechoslovakia, all revolutions that passed alongside the life of Camillus but they didn't interest him.",,0,0,0,0,0
204923,Shin Evangelion Gekijôban,2021,Animation,154,Japan,"Mahiro Maeda, Katsuichi Nakayama, Kazuya Tsurumaki, Hideaki Anno",,7.4,7.2,8.0,28,"Misato and her anti-Nerv Wille group arrive in Paris, a city now red from the effect of the Core. The crew of the Wunder flagship lands on a containment tower. They only have 720 seconds to restore the city. When a horde of Nerv Eve appears, Mari's enhanced Eve Unit 8 must intercept it. Meanwhile, Shinji, Asuka and Rei roam Japan.",,0,0,0,0,0
205232,Wet Sand,2021,Drama,115,"Switzerland, Georgia",Elene Naveriani,"Bebe Sesitashvili, Gia Agumava, Megi Kobaladze, Giorgi Tsereteli, Eka Chavleishvili, Zaal Goguadze, Kakha Kobaladze",7.3,7.0,8.0,6,"A village on the Black Sea is full of friendly people convinced of getting to know each other. One day, Eliko is found hanged. His nephew Moe arrives to organize the funeral but finds himself confronted with the network of lies (and the tragic consequences) generated by the hidden relationship of Eliko with Ammon, which lasted 2 years. The truth, however, will free Moe's ability to love and will bring the locals to take a position.",,0,0,0,0,0
205252,Mad God,2021,Sci-Fi,83,United States,Phil Tippett,"Alex Cox, Niketa Roman, Satish Ratakonda, Harper Taylor, Brynn Taylor",8.0,8.14,8.0,27,"In a world populated by monsters, crazy scientists and war pigs, a corrosa underwater bell makes its appearance in an ruined city. From his interior, the killer comes out, arrived to explore that labyrinth of bizarre landscapes populated with equally strange characters.",,0,0,0,0,0
205262,Zebra Girl,2021,Thriller,79,Great Britain,Stephanie Zari,"Tom Cullen, Sarah Roy, Jade Anouka, Anna Wilson-Jones, Isabelle Connolly, Moyo Akandé, Angela Yeoh, Henry Douthwaite, Daisy Mayer, Buckso Dhillon-Woolley, Siobhan Athwal, Gemma Park, Romani Wright",7.3,7.0,8.0,4,Catherine spends a seemingly perfect provincial life when her daily routine is turned upside down to discover that her husband is hiding a dark secret. This will lead her to make unthinkable decisions. Including murder.,,0,0,0,0,0
205363,Zbornica,2021,Drama,126,Croatia,Sonja Tarokic,"Marina Redzepovic, Stojan Matavulj, Nives Ivankovic, Maja Posavec, Sandra Loncaric",7.3,6.5,8.0,3,"Annamarija begins to work as a consultant in a new school and gradually begins to find his place in that unknown environment. Slowly, he finds out what kind of teachers are, he experiencing the bickering room in the meeting room, he witnesses the quarrels between the pupils, known how difficult it is to communicate with the parents and what power games they hide carefully behind the scenes.",,0,0,0,0,0
205506,Miracol,2021,Drama,118,"Romania, Czech Republic, Latvia",Bogdan George Apetri,"Ioana Bugarin, Emanuel Parvu, Cezar Antal, Ovidiu Crisan, Valeriu Andriuta, Valentin Popescu, Marian Râlea, Nora Covali, Natalia Calin, Catalina Moga, Olimpia Malai, Vasile Muraru, Mircea Postelnicu, Dan Grigoras, Bogdan Farcas, Bogdan Tascu, Ion Grosu, Ecaterina Hatu",8.1,8.25,8.0,7,"A young nun sneaks out of the monastery she is in to attend to an urgent matter. He never returns and his disappearance triggers the police investigation. A detective, investigating his fate, discovers clues and revelations that lead not only to the truth but also to a miracle.",,0,0,0,0,0
205587,Californie,2021,Drama,78,Italy,"Alessandro Cassigoli, Casey Kauffman","Khadija Jaafari, Ikram Jaafari, Maria Amato",6.6,5.5,8.0,6,"Filmed in 5 years, he tells the story of Jamila, a Moroccan girl who lives in a port city of southern Italy. At 9, Jamila has dreams, reference models and curiosities for life, but the difficulties and sense of marginalization that she feels of her when she is with her with her peers harden her and make her more and more wary. He then begins to idealize his country of origin, where he declares he wants to return, and leaves the school to go to work full time in the ""Californie"" shop to be able to become a good hairdresser one day.",,0,0,0,0,0
205588,Deserto particular,2021,Drama,120,"Brazil, Portugal",Aly Muritiba,"Antonio Saboia, Pedro Fasanaro",7.7,7.0,8.0,5,"Forty -year -old Daniel was suspended from active service in the police and is at the center of an internal investigation for excessive use of violence. When Sara, with whom he has a history of virtual love, stops replying to her messages Daniel of her decides to go and look for her starting north and thus starting what seems to be the desperate journey of a crowd. Nobody seems to recognize the person portrayed in the photo that Daniel shows anyone who meets, until a man tells him that he can organize him a meeting with the woman he is looking for, but under certain conditions",,0,0,0,0,0
206599,Vous ne désirez que moi,2021,Romantic,95,France,Claire Simon,"Emmanuelle Devos, Swann Arlaud",7.3,7.0,8.0,3,"In October 1982 Yann Andrea asked Michèle Manceaux to interview him. Yann has been Marguerite Duras for two years and is 38 years older than her, while Michèle, journalist and writer, is an accomplice and neighbor of Marguerite. They meet on the first floor of Nauphle's house and Yann's first phrase is ""I would like to talk about Marguerite"". The relationship he has with the writer leaves him no longer any freedom. During the two meetings with Michèle he will try to understand what he is experiencing, to find out how to save his skin and continue to love Marguerite.",,0,0,0,0,0
206916,Charlotte,2021,Animation,92,"France, Canada","Tahir Rana, Éric Warin",,6.8,5.5,8.0,3,"The true story of Charlotte Salomon, a young German Jewish painter who grows up and becomes an adult in Berlin on the eve of the Second World War. Imaginative and talented, Charlotte dreams of becoming an artist but the world around her is changing dangerously and quickly, making her wishes derail. When the anti -Semitic policies no longer leave her escape, Charlotte leaves the German capital to move to the south of France, where once again she will see her work interrupted by a family tragedy and an unexpected secret.",,0,0,0,0,0
206928,Farha,2021,Drama,92,"Jordan, Sweden",Darin J. Sallam,"Karam Taher, Ashraf Barhom, Ali Suliman, Tala Gammoh, Sameera Asir, Majd Eid, Firas Taybeh, Samuel Kaczorowski, Sultan Alkhail, Batoul Ibrahim, Leanne Katkhuda, Joseph Shamoun, Nael Kanj, Yousef Abu Dawoud, Mira Abu Jafar, Hind Hamed, Mohammad Abu Jaafar, Mohammad Bakir",7.0,6.0,8.0,3,"In 1948, in Palestine, the fourteen year old Farha dreams of attending school in the city with her best friend Farida but, as daughter of Mukhtar, should respect tradition and marry. While British control is about to turn to the end, Farha and her father ignore the forced displacements already in progress. So, when the Israeli bombs reach their village, the father decides to lock it in the cellar, promising to return as soon as possible. From there, Farha will witness through the cracks of the ruin to which not only the village will meet but also its own future.",,0,0,0,0,0
207390,Yuni,2021,Drama,95,"Indonesia, France, Singapore, Australia",Kamila Andini,"Arawinda Kirana, Asmara Abigail, Sekar Sari, Marissa Anita, Dimas Aditya, Kevin Ardillova, Rukman Rosadi, Neneng Wulandari, Boah Sartika, Nazla Thoyib, Anne Yasmine, Made Aurellia, Toto S.T. Radi, Muhammad Khan, Nova Eliza, Mian Tiara, Ayu Laksmi",7.5,7.0,8.0,3,"Yuni is a high school student with a passion for purple color, a handful of friends and a typically adolescent vision of things. Her family is very close to Indonesian traditions, whatever they are. While Yuni dreams of attending university, two men who barely know they ask to marry her. Yuni opposes tradition and refuses the proposals, unleashing gossip and rumors according to which the third proposed refused will never marry. The pressures on Yuni increases when a third man ask for his hand by forcing her to choose between bending over the traditional costumes or continuing to dream of their future.",,0,0,0,0,0
